Failed to create secure directory (/run/user/1766203/pulse): No such file or directory
Failed to create secure directory (/run/user/1766203/pulse): No such file or directory
ALSA lib pulse.c:243:(pulse_connect) PulseAudio: Unable to connect: Connection refused

pygame 2.0.1 (SDL 2.0.14, Python 3.7.10)
Game 857 Score 1 Record: 4
Game 858 Score 2 Record: 4
Game 859 Score 1 Record: 4
Game 860 Score 1 Record: 4
Game 861 Score 0 Record: 4
Game 862 Score 1 Record: 4
Game 863 Score 1 Record: 4
Game 864 Score 1 Record: 4
Game 865 Score 0 Record: 4
Game 866 Score 1 Record: 4
Game 867 Score 1 Record: 4
Game 868 Score 2 Record: 4
Game 869 Score 1 Record: 4
Game 870 Score 1 Record: 4
Game 871 Score 0 Record: 4
Game 872 Score 0 Record: 4
Game 873 Score 1 Record: 4
Game 874 Score 3 Record: 4
Game 875 Score 0 Record: 4
Game 876 Score 0 Record: 4
Game 877 Score 1 Record: 4
Game 878 Score 1 Record: 4
Game 879 Score 0 Record: 4
Game 880 Score 1 Record: 4
Game 881 Score 1 Record: 4
Game 882 Score 0 Record: 4
Game 883 Score 0 Record: 4
Game 884 Score 0 Record: 4
Game 885 Score 1 Record: 4
Game 886 Score 1 Record: 4
Game 887 Score 0 Record: 4
Game 888 Score 0 Record: 4
Game 889 Score 1 Record: 4
Game 890 Score 0 Record: 4
Game 891 Score 0 Record: 4
Game 892 Score 1 Record: 4
Game 893 Score 0 Record: 4
Game 894 Score 0 Record: 4
Game 895 Score 1 Record: 4
Game 896 Score 1 Record: 4
Game 897 Score 0 Record: 4
Game 898 Score 1 Record: 4
Game 899 Score 1 Record: 4
Game 900 Score 1 Record: 4
Game 901 Score 0 Record: 4
Game 902 Score 0 Record: 4
Game 903 Score 0 Record: 4
Game 904 Score 0 Record: 4
Game 905 Score 0 Record: 4
Game 906 Score 2 Record: 4
Game 907 Score 2 Record: 4
Game 908 Score 0 Record: 4
Game 909 Score 1 Record: 4
Game 910 Score 1 Record: 4
Game 911 Score 0 Record: 4
Game 912 Score 0 Record: 4
Game 913 Score 0 Record: 4
Game 914 Score 0 Record: 4
Game 915 Score 1 Record: 4
Game 916 Score 1 Record: 4
Game 917 Score 2 Record: 4
Game 918 Score 1 Record: 4
Game 919 Score 1 Record: 4
Game 920 Score 1 Record: 4
Game 921 Score 1 Record: 4
Game 922 Score 0 Record: 4
Game 923 Score 1 Record: 4
Game 924 Score 0 Record: 4
Game 925 Score 1 Record: 4
Game 926 Score 1 Record: 4
Game 927 Score 2 Record: 4
Game 928 Score 0 Record: 4
Game 929 Score 1 Record: 4
Game 930 Score 1 Record: 4
Game 931 Score 4 Record: 4
Game 932 Score 1 Record: 4
Game 933 Score 0 Record: 4
Game 934 Score 0 Record: 4
Game 935 Score 1 Record: 4
Game 936 Score 1 Record: 4
Game 937 Score 0 Record: 4
Game 938 Score 0 Record: 4
Game 939 Score 1 Record: 4
Game 940 Score 1 Record: 4
Game 941 Score 1 Record: 4
Game 942 Score 1 Record: 4
Game 943 Score 0 Record: 4
Game 944 Score 2 Record: 4
Game 945 Score 1 Record: 4
Game 946 Score 0 Record: 4
Game 947 Score 1 Record: 4
Game 948 Score 0 Record: 4
Game 949 Score 0 Record: 4
Game 950 Score 1 Record: 4
Game 951 Score 2 Record: 4
Game 952 Score 1 Record: 4
Game 953 Score 1 Record: 4
Game 954 Score 1 Record: 4
Game 955 Score 1 Record: 4
Game 956 Score 3 Record: 4
Game 957 Score 0 Record: 4
Game 958 Score 1 Record: 4
Game 959 Score 0 Record: 4
Game 960 Score 1 Record: 4
Game 961 Score 0 Record: 4
Game 962 Score 3 Record: 4
Game 963 Score 1 Record: 4
Game 964 Score 0 Record: 4
Game 965 Score 0 Record: 4
Game 966 Score 0 Record: 4
Game 967 Score 2 Record: 4
Game 968 Score 0 Record: 4
Game 969 Score 1 Record: 4
Game 970 Score 2 Record: 4
Game 971 Score 1 Record: 4
Game 972 Score 1 Record: 4
Game 973 Score 1 Record: 4
Game 974 Score 0 Record: 4
Game 975 Score 0 Record: 4
Game 976 Score 2 Record: 4
Game 977 Score 0 Record: 4
Game 978 Score 2 Record: 4
Game 979 Score 0 Record: 4
Game 980 Score 1 Record: 4
Game 981 Score 2 Record: 4
Game 982 Score 1 Record: 4
Game 983 Score 1 Record: 4
Game 984 Score 0 Record: 4
Game 985 Score 2 Record: 4
Game 986 Score 0 Record: 4
Game 987 Score 1 Record: 4
Game 988 Score 0 Record: 4
Game 989 Score 1 Record: 4
Game 990 Score 1 Record: 4
Game 991 Score 0 Record: 4
Game 992 Score 2 Record: 4
Game 993 Score 1 Record: 4
Game 994 Score 2 Record: 4
Game 995 Score 1 Record: 4
Game 996 Score 2 Record: 4
Game 997 Score 3 Record: 4
Game 998 Score 0 Record: 4
Game 999 Score 0 Record: 4
Game 1000 Score 0 Record: 4
Game 1001 Score 1 Record: 4
Game 1002 Score 1 Record: 4
Game 1003 Score 0 Record: 4
Game 1004 Score 0 Record: 4
Game 1005 Score 1 Record: 4
Game 1006 Score 0 Record: 4
Game 1007 Score 2 Record: 4
Game 1008 Score 3 Record: 4
Game 1009 Score 1 Record: 4
Game 1010 Score 1 Record: 4
Game 1011 Score 0 Record: 4
Game 1012 Score 0 Record: 4
Game 1013 Score 1 Record: 4
Game 1014 Score 1 Record: 4
Game 1015 Score 0 Record: 4
Game 1016 Score 0 Record: 4
Game 1017 Score 1 Record: 4
Game 1018 Score 2 Record: 4
Game 1019 Score 1 Record: 4
Game 1020 Score 0 Record: 4
Game 1021 Score 0 Record: 4
Game 1022 Score 1 Record: 4
Game 1023 Score 1 Record: 4
Game 1024 Score 2 Record: 4
Game 1025 Score 1 Record: 4
Game 1026 Score 2 Record: 4
Game 1027 Score 1 Record: 4
Game 1028 Score 1 Record: 4
Game 1029 Score 1 Record: 4
Game 1030 Score 1 Record: 4
Game 1031 Score 3 Record: 4
Game 1032 Score 0 Record: 4
Game 1033 Score 0 Record: 4
Game 1034 Score 1 Record: 4
Game 1035 Score 2 Record: 4
Game 1036 Score 1 Record: 4
Game 1037 Score 0 Record: 4
Game 1038 Score 4 Record: 4
Game 1039 Score 0 Record: 4
Game 1040 Score 0 Record: 4
Game 1041 Score 1 Record: 4
Game 1042 Score 1 Record: 4
Game 1043 Score 2 Record: 4
Game 1044 Score 1 Record: 4
Game 1045 Score 0 Record: 4
Game 1046 Score 1 Record: 4
Game 1047 Score 1 Record: 4
Game 1048 Score 1 Record: 4
Game 1049 Score 1 Record: 4
Game 1050 Score 1 Record: 4
Game 1051 Score 2 Record: 4
Game 1052 Score 0 Record: 4
Game 1053 Score 1 Record: 4
Game 1054 Score 1 Record: 4
Game 1055 Score 5 Record: 5
Game 1056 Score 1 Record: 5
Game 1057 Score 0 Record: 5
Game 1058 Score 1 Record: 5
Game 1059 Score 1 Record: 5
Game 1060 Score 0 Record: 5
Game 1061 Score 0 Record: 5
Game 1062 Score 0 Record: 5
Game 1063 Score 2 Record: 5
Game 1064 Score 1 Record: 5
Game 1065 Score 1 Record: 5
Game 1066 Score 1 Record: 5
Game 1067 Score 4 Record: 5
Game 1068 Score 1 Record: 5
Game 1069 Score 0 Record: 5
Game 1070 Score 1 Record: 5
Game 1071 Score 0 Record: 5
Game 1072 Score 2 Record: 5
Game 1073 Score 0 Record: 5
Game 1074 Score 1 Record: 5
Game 1075 Score 2 Record: 5
Game 1076 Score 1 Record: 5
Game 1077 Score 1 Record: 5
Game 1078 Score 2 Record: 5
Game 1079 Score 4 Record: 5
Game 1080 Score 1 Record: 5
Game 1081 Score 2 Record: 5
Game 1082 Score 0 Record: 5
Game 1083 Score 1 Record: 5
Game 1084 Score 1 Record: 5
Game 1085 Score 2 Record: 5
Game 1086 Score 0 Record: 5
Game 1087 Score 2 Record: 5
Game 1088 Score 1 Record: 5
Game 1089 Score 1 Record: 5
Game 1090 Score 2 Record: 5
Game 1091 Score 3 Record: 5
Game 1092 Score 3 Record: 5
Game 1093 Score 1 Record: 5
Game 1094 Score 1 Record: 5
Game 1095 Score 5 Record: 5
Game 1096 Score 1 Record: 5
Game 1097 Score 4 Record: 5
Game 1098 Score 1 Record: 5
Game 1099 Score 1 Record: 5
Game 1100 Score 1 Record: 5
Game 1101 Score 2 Record: 5
Game 1102 Score 1 Record: 5
Game 1103 Score 2 Record: 5
Game 1104 Score 3 Record: 5
Game 1105 Score 0 Record: 5
Game 1106 Score 1 Record: 5
Game 1107 Score 1 Record: 5
Game 1108 Score 0 Record: 5
Game 1109 Score 1 Record: 5
Game 1110 Score 2 Record: 5
Game 1111 Score 1 Record: 5
Game 1112 Score 1 Record: 5
Game 1113 Score 1 Record: 5
Game 1114 Score 0 Record: 5
Game 1115 Score 2 Record: 5
Game 1116 Score 3 Record: 5
Game 1117 Score 1 Record: 5
Game 1118 Score 1 Record: 5
Game 1119 Score 1 Record: 5
Game 1120 Score 1 Record: 5
Game 1121 Score 0 Record: 5
Game 1122 Score 1 Record: 5
Game 1123 Score 2 Record: 5
Game 1124 Score 0 Record: 5
Game 1125 Score 1 Record: 5
Game 1126 Score 1 Record: 5
Game 1127 Score 2 Record: 5
Game 1128 Score 1 Record: 5
Game 1129 Score 4 Record: 5
Game 1130 Score 1 Record: 5
Game 1131 Score 2 Record: 5
Game 1132 Score 1 Record: 5
Game 1133 Score 0 Record: 5
Game 1134 Score 0 Record: 5
Game 1135 Score 3 Record: 5
Game 1136 Score 1 Record: 5
Game 1137 Score 1 Record: 5
Game 1138 Score 0 Record: 5
Game 1139 Score 3 Record: 5
Game 1140 Score 4 Record: 5
Game 1141 Score 0 Record: 5
Game 1142 Score 2 Record: 5
Game 1143 Score 1 Record: 5
Game 1144 Score 1 Record: 5
Game 1145 Score 2 Record: 5
Game 1146 Score 2 Record: 5
Game 1147 Score 0 Record: 5
Game 1148 Score 0 Record: 5
Game 1149 Score 1 Record: 5
Game 1150 Score 1 Record: 5
Game 1151 Score 0 Record: 5
Game 1152 Score 0 Record: 5
Game 1153 Score 2 Record: 5
Game 1154 Score 1 Record: 5
Game 1155 Score 0 Record: 5
Game 1156 Score 0 Record: 5
Game 1157 Score 1 Record: 5
Game 1158 Score 1 Record: 5
Game 1159 Score 0 Record: 5
Game 1160 Score 1 Record: 5
Game 1161 Score 4 Record: 5
Game 1162 Score 2 Record: 5
Game 1163 Score 0 Record: 5
Game 1164 Score 2 Record: 5
Game 1165 Score 2 Record: 5
Game 1166 Score 1 Record: 5
Game 1167 Score 1 Record: 5
Game 1168 Score 1 Record: 5
Game 1169 Score 1 Record: 5
Game 1170 Score 1 Record: 5
Game 1171 Score 1 Record: 5
Game 1172 Score 0 Record: 5
Game 1173 Score 2 Record: 5
Game 1174 Score 1 Record: 5
Game 1175 Score 4 Record: 5
Game 1176 Score 2 Record: 5
Game 1177 Score 4 Record: 5
Game 1178 Score 1 Record: 5
Game 1179 Score 0 Record: 5
Game 1180 Score 1 Record: 5
Game 1181 Score 1 Record: 5
Game 1182 Score 3 Record: 5
Game 1183 Score 0 Record: 5
Game 1184 Score 1 Record: 5
Game 1185 Score 0 Record: 5
Game 1186 Score 1 Record: 5
Game 1187 Score 2 Record: 5
Game 1188 Score 3 Record: 5
Game 1189 Score 1 Record: 5
Game 1190 Score 2 Record: 5
Game 1191 Score 2 Record: 5
Game 1192 Score 1 Record: 5
Game 1193 Score 2 Record: 5
Game 1194 Score 1 Record: 5
Game 1195 Score 1 Record: 5
Game 1196 Score 1 Record: 5
Game 1197 Score 1 Record: 5
Game 1198 Score 3 Record: 5
Game 1199 Score 0 Record: 5
Game 1200 Score 5 Record: 5
Game 1201 Score 3 Record: 5
Game 1202 Score 3 Record: 5
Game 1203 Score 2 Record: 5
Game 1204 Score 2 Record: 5
Game 1205 Score 1 Record: 5
Game 1206 Score 0 Record: 5
Game 1207 Score 1 Record: 5
Game 1208 Score 1 Record: 5
Game 1209 Score 1 Record: 5
Game 1210 Score 3 Record: 5
Game 1211 Score 1 Record: 5
Game 1212 Score 1 Record: 5
Game 1213 Score 1 Record: 5
Game 1214 Score 0 Record: 5
Game 1215 Score 5 Record: 5
Game 1216 Score 1 Record: 5
Game 1217 Score 1 Record: 5
Game 1218 Score 1 Record: 5
Game 1219 Score 2 Record: 5
Game 1220 Score 3 Record: 5
Game 1221 Score 0 Record: 5
Game 1222 Score 6 Record: 6
Game 1223 Score 3 Record: 6
Game 1224 Score 8 Record: 8
Game 1225 Score 1 Record: 8
Game 1226 Score 5 Record: 8
Game 1227 Score 3 Record: 8
Game 1228 Score 1 Record: 8
Game 1229 Score 1 Record: 8
Game 1230 Score 0 Record: 8
Game 1231 Score 4 Record: 8
Game 1232 Score 2 Record: 8
Game 1233 Score 4 Record: 8
Game 1234 Score 2 Record: 8
Game 1235 Score 2 Record: 8
Game 1236 Score 4 Record: 8
Game 1237 Score 0 Record: 8
Game 1238 Score 1 Record: 8
Game 1239 Score 3 Record: 8
Game 1240 Score 4 Record: 8
Game 1241 Score 2 Record: 8
Game 1242 Score 2 Record: 8
Game 1243 Score 0 Record: 8
Game 1244 Score 1 Record: 8
Game 1245 Score 2 Record: 8
Game 1246 Score 2 Record: 8
Game 1247 Score 3 Record: 8
Game 1248 Score 1 Record: 8
Game 1249 Score 0 Record: 8
Game 1250 Score 2 Record: 8
Game 1251 Score 2 Record: 8
Game 1252 Score 0 Record: 8
Game 1253 Score 1 Record: 8
Game 1254 Score 2 Record: 8
Game 1255 Score 1 Record: 8
Game 1256 Score 4 Record: 8
Game 1257 Score 1 Record: 8
Game 1258 Score 5 Record: 8
Game 1259 Score 2 Record: 8
Game 1260 Score 4 Record: 8
Game 1261 Score 3 Record: 8
Game 1262 Score 1 Record: 8
Game 1263 Score 1 Record: 8
Game 1264 Score 4 Record: 8
Game 1265 Score 1 Record: 8
Game 1266 Score 2 Record: 8
Game 1267 Score 3 Record: 8
Game 1268 Score 2 Record: 8
Game 1269 Score 5 Record: 8
Game 1270 Score 4 Record: 8
Game 1271 Score 1 Record: 8
Game 1272 Score 3 Record: 8
Game 1273 Score 5 Record: 8
Game 1274 Score 8 Record: 8
Game 1275 Score 1 Record: 8
Game 1276 Score 1 Record: 8
Game 1277 Score 1 Record: 8
Game 1278 Score 5 Record: 8
Game 1279 Score 1 Record: 8
Game 1280 Score 1 Record: 8
Game 1281 Score 3 Record: 8
Game 1282 Score 5 Record: 8
Game 1283 Score 1 Record: 8
Game 1284 Score 0 Record: 8
Game 1285 Score 5 Record: 8
Game 1286 Score 2 Record: 8
Game 1287 Score 0 Record: 8
Game 1288 Score 2 Record: 8
Game 1289 Score 2 Record: 8
Game 1290 Score 0 Record: 8
Game 1291 Score 2 Record: 8
Game 1292 Score 1 Record: 8
Game 1293 Score 2 Record: 8
Game 1294 Score 1 Record: 8
Game 1295 Score 1 Record: 8
Game 1296 Score 7 Record: 8
Game 1297 Score 4 Record: 8
Game 1298 Score 0 Record: 8
Game 1299 Score 3 Record: 8
Game 1300 Score 4 Record: 8
Game 1301 Score 1 Record: 8
Game 1302 Score 7 Record: 8
Game 1303 Score 2 Record: 8
Game 1304 Score 4 Record: 8
Game 1305 Score 1 Record: 8
Game 1306 Score 2 Record: 8
Game 1307 Score 5 Record: 8
Game 1308 Score 1 Record: 8
Game 1309 Score 1 Record: 8
Game 1310 Score 4 Record: 8
Game 1311 Score 5 Record: 8
Game 1312 Score 1 Record: 8
Game 1313 Score 0 Record: 8
Game 1314 Score 3 Record: 8
Game 1315 Score 3 Record: 8
Game 1316 Score 1 Record: 8
Game 1317 Score 4 Record: 8
Game 1318 Score 1 Record: 8
Game 1319 Score 4 Record: 8
Game 1320 Score 1 Record: 8
Game 1321 Score 2 Record: 8
Game 1322 Score 0 Record: 8
Game 1323 Score 3 Record: 8
Game 1324 Score 1 Record: 8
Game 1325 Score 1 Record: 8
Game 1326 Score 1 Record: 8
Game 1327 Score 1 Record: 8
Game 1328 Score 1 Record: 8
Game 1329 Score 2 Record: 8
Game 1330 Score 1 Record: 8
Game 1331 Score 0 Record: 8
Game 1332 Score 5 Record: 8
Game 1333 Score 1 Record: 8
Game 1334 Score 2 Record: 8
Game 1335 Score 2 Record: 8
Game 1336 Score 5 Record: 8
Game 1337 Score 5 Record: 8
Game 1338 Score 6 Record: 8
Game 1339 Score 7 Record: 8
Game 1340 Score 2 Record: 8
Game 1341 Score 1 Record: 8
Game 1342 Score 2 Record: 8
Game 1343 Score 1 Record: 8
Game 1344 Score 3 Record: 8
Game 1345 Score 1 Record: 8
Game 1346 Score 2 Record: 8
Game 1347 Score 2 Record: 8
Game 1348 Score 2 Record: 8
Game 1349 Score 2 Record: 8
Game 1350 Score 8 Record: 8
Game 1351 Score 0 Record: 8
Game 1352 Score 2 Record: 8
Game 1353 Score 5 Record: 8
Game 1354 Score 1 Record: 8
Game 1355 Score 2 Record: 8
Game 1356 Score 0 Record: 8
Game 1357 Score 6 Record: 8
Game 1358 Score 1 Record: 8
Game 1359 Score 1 Record: 8
Game 1360 Score 3 Record: 8
Game 1361 Score 5 Record: 8
Game 1362 Score 0 Record: 8
Game 1363 Score 1 Record: 8
Game 1364 Score 6 Record: 8
Game 1365 Score 1 Record: 8
Game 1366 Score 0 Record: 8
Game 1367 Score 1 Record: 8
Game 1368 Score 6 Record: 8
Game 1369 Score 2 Record: 8
Game 1370 Score 6 Record: 8
Game 1371 Score 4 Record: 8
Game 1372 Score 1 Record: 8
Game 1373 Score 3 Record: 8
Game 1374 Score 7 Record: 8
Game 1375 Score 1 Record: 8
Game 1376 Score 3 Record: 8
Game 1377 Score 1 Record: 8
Game 1378 Score 2 Record: 8
Game 1379 Score 0 Record: 8
Game 1380 Score 4 Record: 8
Game 1381 Score 1 Record: 8
Game 1382 Score 2 Record: 8
Game 1383 Score 0 Record: 8
Game 1384 Score 1 Record: 8
Game 1385 Score 8 Record: 8
Game 1386 Score 0 Record: 8
Game 1387 Score 1 Record: 8
Game 1388 Score 0 Record: 8
Game 1389 Score 7 Record: 8
Game 1390 Score 5 Record: 8
Game 1391 Score 1 Record: 8
Game 1392 Score 1 Record: 8
Game 1393 Score 1 Record: 8
Game 1394 Score 2 Record: 8
Game 1395 Score 5 Record: 8
Game 1396 Score 4 Record: 8
Game 1397 Score 2 Record: 8
Game 1398 Score 8 Record: 8
Game 1399 Score 2 Record: 8
Game 1400 Score 1 Record: 8
Game 1401 Score 1 Record: 8
Game 1402 Score 2 Record: 8
Game 1403 Score 0 Record: 8
Game 1404 Score 1 Record: 8
Game 1405 Score 2 Record: 8
Game 1406 Score 5 Record: 8
Game 1407 Score 1 Record: 8
Game 1408 Score 4 Record: 8
Game 1409 Score 3 Record: 8
Game 1410 Score 0 Record: 8
Game 1411 Score 3 Record: 8
Game 1412 Score 2 Record: 8
Game 1413 Score 5 Record: 8
Game 1414 Score 1 Record: 8
Game 1415 Score 3 Record: 8
Game 1416 Score 5 Record: 8
Game 1417 Score 5 Record: 8
Game 1418 Score 2 Record: 8
Game 1419 Score 4 Record: 8
Game 1420 Score 3 Record: 8
Game 1421 Score 1 Record: 8
Game 1422 Score 1 Record: 8
Game 1423 Score 2 Record: 8
Game 1424 Score 5 Record: 8
Game 1425 Score 3 Record: 8
Game 1426 Score 2 Record: 8
Game 1427 Score 2 Record: 8
Game 1428 Score 3 Record: 8
Game 1429 Score 2 Record: 8
Game 1430 Score 2 Record: 8
Game 1431 Score 5 Record: 8
Game 1432 Score 2 Record: 8
Game 1433 Score 5 Record: 8
Game 1434 Score 5 Record: 8
Game 1435 Score 3 Record: 8
Game 1436 Score 1 Record: 8
Game 1437 Score 2 Record: 8
Game 1438 Score 12 Record: 12
Game 1439 Score 2 Record: 12
Game 1440 Score 3 Record: 12
Game 1441 Score 2 Record: 12
Game 1442 Score 5 Record: 12
Game 1443 Score 5 Record: 12
Game 1444 Score 2 Record: 12
Game 1445 Score 1 Record: 12
Game 1446 Score 5 Record: 12
Game 1447 Score 6 Record: 12
Game 1448 Score 1 Record: 12
Game 1449 Score 1 Record: 12
Game 1450 Score 1 Record: 12
Game 1451 Score 2 Record: 12
Game 1452 Score 3 Record: 12
Game 1453 Score 3 Record: 12
Game 1454 Score 5 Record: 12
Game 1455 Score 3 Record: 12
Game 1456 Score 2 Record: 12
Game 1457 Score 5 Record: 12
Game 1458 Score 5 Record: 12
Game 1459 Score 1 Record: 12
Game 1460 Score 2 Record: 12
Game 1461 Score 1 Record: 12
Game 1462 Score 3 Record: 12
Game 1463 Score 6 Record: 12
Game 1464 Score 5 Record: 12
Game 1465 Score 7 Record: 12
Game 1466 Score 2 Record: 12
Game 1467 Score 2 Record: 12
Game 1468 Score 10 Record: 12
Game 1469 Score 5 Record: 12
Game 1470 Score 0 Record: 12
Game 1471 Score 3 Record: 12
Game 1472 Score 4 Record: 12
Game 1473 Score 4 Record: 12
Game 1474 Score 0 Record: 12
Game 1475 Score 1 Record: 12
Game 1476 Score 6 Record: 12
Game 1477 Score 3 Record: 12
Game 1478 Score 6 Record: 12
Game 1479 Score 3 Record: 12
Game 1480 Score 1 Record: 12
Game 1481 Score 7 Record: 12
Game 1482 Score 0 Record: 12
Game 1483 Score 3 Record: 12
Game 1484 Score 3 Record: 12
Game 1485 Score 3 Record: 12
Game 1486 Score 3 Record: 12
Game 1487 Score 2 Record: 12
Game 1488 Score 2 Record: 12
Game 1489 Score 5 Record: 12
Game 1490 Score 2 Record: 12
Game 1491 Score 7 Record: 12
Game 1492 Score 1 Record: 12
Game 1493 Score 2 Record: 12
Game 1494 Score 0 Record: 12
Game 1495 Score 1 Record: 12
Game 1496 Score 2 Record: 12
Game 1497 Score 8 Record: 12
Game 1498 Score 9 Record: 12
Game 1499 Score 8 Record: 12
Game 1500 Score 2 Record: 12
Game 1501 Score 8 Record: 12
Game 1502 Score 10 Record: 12
Game 1503 Score 2 Record: 12
Game 1504 Score 0 Record: 12
Game 1505 Score 3 Record: 12
Game 1506 Score 3 Record: 12
Game 1507 Score 7 Record: 12
Game 1508 Score 5 Record: 12
Game 1509 Score 6 Record: 12
Game 1510 Score 2 Record: 12
Game 1511 Score 6 Record: 12
Game 1512 Score 1 Record: 12
Game 1513 Score 5 Record: 12
Game 1514 Score 4 Record: 12
Game 1515 Score 2 Record: 12
Game 1516 Score 2 Record: 12
Game 1517 Score 0 Record: 12
Game 1518 Score 1 Record: 12
Game 1519 Score 1 Record: 12
Game 1520 Score 4 Record: 12
Game 1521 Score 1 Record: 12
Game 1522 Score 2 Record: 12
Game 1523 Score 1 Record: 12
Game 1524 Score 2 Record: 12
Game 1525 Score 1 Record: 12
Game 1526 Score 9 Record: 12
Game 1527 Score 9 Record: 12
Game 1528 Score 3 Record: 12
Game 1529 Score 3 Record: 12
Game 1530 Score 2 Record: 12
Game 1531 Score 7 Record: 12
Game 1532 Score 18 Record: 18
Game 1533 Score 0 Record: 18
Game 1534 Score 6 Record: 18
Game 1535 Score 7 Record: 18
Game 1536 Score 8 Record: 18
Game 1537 Score 2 Record: 18
Game 1538 Score 5 Record: 18
Game 1539 Score 3 Record: 18
Game 1540 Score 6 Record: 18
Game 1541 Score 0 Record: 18
Game 1542 Score 6 Record: 18
Game 1543 Score 5 Record: 18
Game 1544 Score 2 Record: 18
Game 1545 Score 1 Record: 18
Game 1546 Score 0 Record: 18
Game 1547 Score 3 Record: 18
Game 1548 Score 6 Record: 18
Game 1549 Score 0 Record: 18
Game 1550 Score 1 Record: 18
Game 1551 Score 1 Record: 18
Game 1552 Score 5 Record: 18
Game 1553 Score 1 Record: 18
Game 1554 Score 5 Record: 18
Game 1555 Score 2 Record: 18
Game 1556 Score 1 Record: 18
Game 1557 Score 3 Record: 18
Game 1558 Score 2 Record: 18
Game 1559 Score 1 Record: 18
Game 1560 Score 2 Record: 18
Game 1561 Score 1 Record: 18
Game 1562 Score 1 Record: 18
Game 1563 Score 3 Record: 18
Game 1564 Score 0 Record: 18
Game 1565 Score 10 Record: 18
Game 1566 Score 7 Record: 18
Game 1567 Score 6 Record: 18
Game 1568 Score 3 Record: 18
Game 1569 Score 2 Record: 18
Game 1570 Score 1 Record: 18
Game 1571 Score 1 Record: 18
Game 1572 Score 8 Record: 18
Game 1573 Score 4 Record: 18
Game 1574 Score 2 Record: 18
Game 1575 Score 6 Record: 18
Game 1576 Score 1 Record: 18
Game 1577 Score 5 Record: 18
Game 1578 Score 3 Record: 18
Game 1579 Score 1 Record: 18
Game 1580 Score 7 Record: 18
Game 1581 Score 3 Record: 18
Game 1582 Score 11 Record: 18
Game 1583 Score 5 Record: 18
Game 1584 Score 1 Record: 18
Game 1585 Score 3 Record: 18
Game 1586 Score 2 Record: 18
Game 1587 Score 3 Record: 18
Game 1588 Score 10 Record: 18
Game 1589 Score 13 Record: 18
Game 1590 Score 4 Record: 18
Game 1591 Score 6 Record: 18
Game 1592 Score 8 Record: 18
Game 1593 Score 1 Record: 18
Game 1594 Score 6 Record: 18
Game 1595 Score 2 Record: 18
Game 1596 Score 1 Record: 18
Game 1597 Score 4 Record: 18
Game 1598 Score 3 Record: 18
Game 1599 Score 3 Record: 18
Game 1600 Score 1 Record: 18
Game 1601 Score 7 Record: 18
Game 1602 Score 0 Record: 18
Game 1603 Score 3 Record: 18
Game 1604 Score 12 Record: 18
Game 1605 Score 3 Record: 18
Game 1606 Score 1 Record: 18
Game 1607 Score 10 Record: 18
Game 1608 Score 0 Record: 18
Game 1609 Score 3 Record: 18
Game 1610 Score 8 Record: 18
Game 1611 Score 5 Record: 18
Game 1612 Score 7 Record: 18
Game 1613 Score 6 Record: 18
Game 1614 Score 1 Record: 18
Game 1615 Score 9 Record: 18
Game 1616 Score 6 Record: 18
Game 1617 Score 1 Record: 18
Game 1618 Score 2 Record: 18
Game 1619 Score 2 Record: 18
Game 1620 Score 5 Record: 18
Game 1621 Score 2 Record: 18
Game 1622 Score 12 Record: 18
Game 1623 Score 1 Record: 18
Game 1624 Score 3 Record: 18
Game 1625 Score 6 Record: 18
Game 1626 Score 2 Record: 18
Game 1627 Score 11 Record: 18
Game 1628 Score 5 Record: 18
Game 1629 Score 8 Record: 18
Game 1630 Score 4 Record: 18
Game 1631 Score 7 Record: 18
Game 1632 Score 15 Record: 18
Game 1633 Score 7 Record: 18
Game 1634 Score 4 Record: 18
Game 1635 Score 5 Record: 18
